Order Number;Seller
201707089359171 ;emixzeix
201707260191265 ;SpreiSiGendut
201707099386222 ;Dream City
201707260152462 ;LeeShop21
201707099387743 ;E-Bold
201707018901114 ;E-Bold
201707280274977 ;E-Bold
201707018910349 ;E-Bold
201707069186645 ;Saboga Your Daily Treat (Group S3)
201707039032730 ;MOBILEPULSA APP
201707079302951 ;Lindy's Shop
201707230038072 ;Royalcollection
201707209928565 ;Ain4 Shop
201707260156540 ;XLmystore
201707139628078 ;XLmystore
201707109446431 ;XLmystore
201707119490417 ;gogasa
201707069223675 ;Dream City
201707089375654 ;ware-house
201707028942202 ;MOBILEPULSA APP
201707310354752 ;MOBILEPULSA APP
201707179794781 ;MOBILEPULSA APP
201707059146332 ;Pakaian Pria VM
201707209912713 ;XLmystore
201707069218126 ;EliktroExtra
201707018915382 ;GRAMEDIA
201707280274251 ;Dhira Store
201707069195710 ;MOBILEPULSA APP
201707089373951 ;MOBILEPULSA APP
201707069233750 ;MOBILEPULSA APP
201707300332777 ;Happy Plasindo
201707089360294 ;emixzeix
201707300325935 ;Faith
201707018933088 ;E-Bold
201707260166150 ;Mobile Voucher
201707018924899 ;Delquarius
201707049089107 ;E-Bold
201707079252438 ;MoniQueen
201707199880942 ;Global Phone
201707250148153 ;E-Bold
201707280254501 ;Taka Ponsel
201707089329603 ;E-shop
201707119505736 ;csshopsby_uniquee
201707139607559 ;RAJA KOKO
201707028947250 ;E-Bold
201707109460652 ;GRAMEDIA
201707250127576 ;Media Gadget
201707280262239 ;EVERCLOTH_ID
201707079317434 ;pasarpagi.net
201707139633064 ;Blessing Cell
201707079265147 ;Balloonable
201707109466338 ;E-Bold
201707310367720 ;MOBILEPULSA APP
201707169754189 ;E-Bold
201707099375739 ;E-Bold
201708010410511 ;supershop
201708150870183 ;klikmarket
201708070642912 ;E-Bold
201708070632029 ;Lapak Unik
201708140843087 ;MAQUI'S
201708110766958 ;Mobile Voucher
201708140842077 ;Mobile Voucher
201708140844299 ;BITMART
201708070635747 ;MOBILEPULSA APP
201708211007189 ;MOBILEPULSA APP
201708040535471 ;XLmystore
201708221045195 ;CX Shop
201708040522956 ;Dontforgetshopping
201708301221199 ;HSN Store
201708241103145 ;MOBILEPULSA APP
201708180939730 ;MOBILEPULSA APP
201708010399940 ;csshopsby_mobile
201708281172722 ;Guna Market
201708291195785 ;Toko Lariz
201708231061215 ;Jakarta Grosiran
201708120787465 ;JUNGLELAND ASIA
201708120802937 ;MOBILEPULSA APP
201708160896258 ;Mullia Cell
201708251110083 ;Mullia Cell
201708261136523 ;Voucher Plus
201708120787021 ;E-Bold
201708010399148 ;E-Bold
201708040533182 ;KeeKy
201708140839066 ;MORStore
201708271152067 ;Mullia Cell
201708211005058 ;Hemat-O Store
201708210997153 ;E-Bold
201708090684216 ;Indobeauty Shop
201708120780491 ;MOBILEPULSA APP
201708100733156 ;Toko Lariz
201708020456250 ;XLmystore
201708200986965 ;Voucher Plus
201708070629774 ;XLmystore
201708281177788 ;XLmystore
201708251111390 ;XLmystore
201708030499024 ;XLmystore
201708210995166 ;gogasa
201708301216283 ;XLmystore
201708060584367 ;XLmystore
201708281180125 ;XLmystore
201708020442479 ;MOBILEPULSA APP
201708080655586 ;Mobile Voucher
201708170922954 ;Yuni Cell
201708030494332 ;MOBILEPULSA APP
201708301227331 ;MOBILEPULSA APP
201708170922823 ;MOBILEPULSA APP
201708221048450 ;MOBILEPULSA APP
201708100740447 ;MOBILEPULSA APP
201708090698703 ;MOBILEPULSA APP
201708271159277 ;Hellosell
201709301846835 ;E-Bold
201709031305096 ;pinshop
201709101482656 ;E-Bold
201709131542455 ;plasamainan.com
201709261759106 ;MOBILEPULSA APP
201709131539298 ;shop and save fashion
201709301844435 ;METSU SHOP
201709221696989 ;Delquarius
201709111499047 ;GudangUnik
201709141557772 ;Lapak Distro Bandung
201709301846843 ;Utamamega
201709161603176 ;Dafashion butik
201709121528869 ;E-Bold
201709271780854 ;KeeKy
201709221701237 ;DR. KEVIN SHOES
201709121526953 ;Arena Belanja
201709081430043 ;csshopsby_mobile
201709111502806 ;Plaza Cell
201709301847000 ;Plaza Cell
201709251748927 ;MOBILEPULSA APP
201709191644700 ;Nay's Clothes
201709011269595 ;Nidji Shop
201709071410509 ;Toko 49
201709291829046 ;csshopsby_mobile
201709081433737 ;doesatoe
201709101486047 ;mihrimashop
201709211685792 ;E-Bold
201709111494841 ;Bistoreid
201709161599010 ;Universe Store
201709051368355 ;PRO GLASS
201709071410405 ;Gapuramas
201709121535516 ;BlackBall
201709101480156 ;Plaza Cell
201709231724481 ;E-Bold
201709041323110 ;EM-O Line
201709171611529 ;Happy Plasindo
201709291827059 ;Lindy's Shop
201709291829621 ;boos pulsa
201709211687703 ;Toko Lariz
201709301836933 ;green angelica
201709261775431 ;Farida Toko
201709081437258 ;boos pulsa
201709111496419 ;GudangUnik
201709081438257 ;Faith
201709021285512 ;WM Fashionis GrosirImport
201709121534571 ;MoniQueen
201709131539622 ;Ayok Belanja
201709201665709 ;Julie Shop Lingerie
201709121522901 ;GudangUnik
201709061380740 ;BEEYON
201709271789055 ;Ana Tomi
201709271795890 ;GudangUnik
201708291199660 ;slyshop
201709011263867 ;Indako Shop
201709281804930 ;COUNTRY STYLE / CS CAKERY
201710262218110 ;pedansek
201710112005643 ;ombotak
201710202139628 ;Official Armaggeddon
201710172098219 ;axhl
201710011856513 ;E-Bold
201710101989605 ;Cakrawala Cell
201710011851929 ;Delquarius
201710162081479 ;Fadfa Collections
201710051907000 ;KUK
201710071946117 ;Delcell
201710282236642 ;Airy Rooms
201707260190369 ;Mullia Cell
201707310377797 ;Yasta Fashion kids
201707139615559 ;gogasa
201707129589107 ;Mullia Cell
201707199885721 ;BIG TV
201707250113870 ;E-Bold
201707179805722 ;E-Bold
201707270208651 ;E-Bold
201707230036341 ;E-Bold
201707049132705 ;WE Computer
201707079312948 ;MOBILEPULSA APP
201707139639766 ;Taka Ponsel
201707250146915 ;secret key cosmetic
201707119527210 ;XLmystore
201707129600569 ;XLmystore
201707139638867 ;XLmystore
201707119530504 ;Jakarta Musik
201707270209786 ;Elektronik Jaya 21
201707179817284 ;Pink Peony Shop
201707018896746 ;MORStore
201707310394721 ;babyzania.com
201707159705828 ;SpreiSiGendut
201707018932339 ;Calista
201707250124568 ;TEATER IMAX KEONG EMAS
201707240077327 ;MOBILEPULSA APP
201707049112560 ;MOBILEPULSA APP
201707109474694 ;MOBILEPULSA APP
201707129588216 ;MOBILEPULSA APP
201707109436606 ;MOBILEPULSA APP
201707018889739 ;E-Bold
201707039014497 ;E-Bold
201707109424172 ;Indomatrix
201707230041822 ;MORStore
201707119543463 ;E-Bold
201707109472079 ;Promo shop
201707220008377 ;EliktroExtra
201707089356402 ;E-Bold
201707310377496 ;E-Bold
201707280264604 ;E-Bold
201707260151740 ;E-Bold
201707028947208 ;ganfi shop
201707129587370 ;SpreiSiGendut
201707310389157 ;E-Bold
201707240081707 ;Tele137
201707139637760 ;KeeKy
201707028966255 ;MOBILEPULSA APP
201707149697964 ;Bibibo
201707039009945 ;MOBILEPULSA APP
201707220009540 ;LovelyCuteKorea
201707069216673 ;E-Bold
201707139628850 ;Indomatrix
201707119486976 ;emixzeix
201707129587639 ;Yuni Cell
201707129556642 ;E-Bold
201707189847648 ;E-Bold
201707220004039 ;E-Bold
201708231065504 ;Station Electronic
201708040525872 ;MOBILEPULSA APP
201708130818318 ;E-Bold
201708291188591 ;Chick N Roll
201708110756163 ;alidadab
201708200983461 ;Mobile Voucher
201708120794627 ;Mobile Voucher
201708221041618 ;XLmystore
201708251114106 ;Toko Lariz
201708241085638 ;XLmystore
201708221033993 ;XLmystore
201708180948012 ;LeeShop21
201708030495995 ;Beno KoKo
201708070645734 ;EliktroExtra
201708090696063 ;MOBILEPULSA APP
201708020476593 ;MOBILEPULSA APP
201708050577359 ;MOBILEPULSA APP
201708010399222 ;RPJ GadTronic
201708010406023 ;LeeShop21
201708301220066 ;E-Bold
201708140856225 ;Express
201708130820206 ;MOBILEPULSA APP
201708140854431 ;Mullia Cell
201708070642982 ;Delquarius
201708200992374 ;MSfashion
201708180952472 ;E-Bold
201708140834231 ;E-Bold
201708211001253 ;Bless-in Store
201708010437830 ;Home Shopping Online
201708291189250 ;sigfiy
201708140847713 ;laxilent
201708200981724 ;BlackBall
201708020440599 ;Dream City
201708010412731 ;Ziar Cole
201708281169482 ;sigfiy
201708030493535 ;XLmystore
201708231070169 ;OLS. ZAINI Kebumen
201708150880043 ;XLmystore
201708301216868 ;Balon Hut
201708180930614 ;XLmystore
201708150867447 ;XLmystore
201708070613607 ;MOBILEPULSA APP
201708140853328 ;XLmystore
201708110763140 ;Palugada
201708020469449 ;XLmystore
201708030497392 ;XLmystore
201708040522492 ;Mullia Cell
201708150861432 ;Piyamaworld
201708221042030 ;MOBILEPULSA APP
201708200987888 ;MOBILEPULSA APP
201708060593887 ;MOBILEPULSA APP
201708050562569 ;MOBILEPULSA APP
201708070623625 ;Venom komputer
201708311236625 ;MOBILEPULSA APP
201708020453279 ;MOBILEPULSA APP
201708070642892 ;Adidas Bodycare Indonesia
201709211685502 ;Hemat-O Store
201709071420313 ;Ets
201709121516416 ;TINGBEL
201709111512904 ;E-Bold
201709121523825 ;boos pulsa
201709101491309 ;GudangUnik
201709181637250 ;IdeKado
201709281802901 ;vanessa shop
201709101486031 ;MOBILEPULSA APP
201709161608629 ;Cherrys Tee Olshop
201709181626476 ;IndoSnack
201709141572355 ;Cellular Anda
201709031298727 ;Lovemomnkid
201709131552190 ;FM shop
201709201675734 ;Toko Lariz
201709121526829 ;Eyewear Specialist
201709101490157 ;GudangUnik
201709221705055 ;decity store II
201709241730367 ;E-Bold
201709051368191 ;GarudafoodOnline
201709251751934 ;gogasa
201709161607565 ;Zivon Home Decor
201709161597890 ;Delquarius
201709091476345 ;RdsOnline
201709191658834 ;LeeShop21
201709141573190 ;VETMA
201709131555111 ;CARGO
201709111505334 ;Mobile Voucher
201709101487338 ;gudangboots
201709051350884 ;Dafashion butik
201709011263843 ;duta shop
201709171618587 ;GudangUnik
201709241733767 ;EVERCLOTH_ID
201709051375744 ;XLmystore
201709251745588 ;Suka Damai Shop
201709011267933 ;E-Bold
201709261761285 ;Mullia Cell
201709041337834 ;E-Bold
201709181638995 ;Plaza Cell
201709141570861 ;GudangUnik
201709201676018 ;BlackBall
201709261768872 ;E-Bold
201709181635479 ;Babymaniashop
201709181629298 ;Supplier Murah
201709181637327 ;Faith
201709041322122 ;SAMWON SHOP
201709191661133 ;Nixel House
201709081425986 ;FM shop
201709041318969 ;Distro Bandung .Inc
201709111502671 ;Bag Thinker
201709191645958 ;Lindy's Shop
201709201675589 ;BEEYON
201709141557583 ;Just Miss
201709041319243 ;tokoaqila
201709011265998 ;Toko Lariz
201709141557454 ;Plaza Cell
201710122024459 ;MoniQueen
201710111998247 ;Utama Electronic - Harco Mangga Dua
201710122018608 ;Kerrshop
201710232181961 ;Dunia Storage
201710142048504 ;ware-house
201710081955516 ;gogasa
201710182110622 ;ware-house
201710182115591 ;Adidas Bodycare Indonesia
201710182102598 ;sigfiy
201710222167244 ;private collections
201710252197964 ;kaosyes.com
201710292254909 ;Dairy Queen
201710302263307 ;Homemart88
201710272233794 ;Cakrawala Cell
201709271792967 ;idref fashion & sisa export
201710272232956 ;XLmystore
201710242185692 ;plasamainan.com
201710061922337 ;Lindy's Shop
201710262218370 ;Bag Thinker
201710292257196 ;Saiidah Herbal
201710172102082 ;strawberry shop
201710061920448 ;Best Accessories_88
201710061922267 ;XLmystore
201710101995965 ;XLmystore
201710212149952 ;pedansek
201710051917955 ;private collections
201710172091304 ;Yuni Cell
201710021867223 ;Irfantshop
201710182104408 ;SpreiSiGendut
201710272226340 ;XLmystore
201710172101813 ;XLmystore
201710142053940 ;Jakarta Warehouse Project
201710172093552 ;Delquarius
201710202140998 ;911 ONLINE SHOP
201710122022449 ;Nathalie
201710111999064 ;inidistro
201710182107176 ;Express
201710212151185 ;hafiya kids shop
201710182109836 ;ALIBI
201710091970299 ;LeeShop21
201710111996802 ;D-island
201710192126919 ;WARUNGONLINE12
201710162087331 ;Delquarius
201710162083513 ;XLmystore
201710031878300 ;Toko 49
201710081949996 ;Colgate Palmolive
201710021860316 ;LeeShop21
201710011855925 ;E-Bold
201710071941103 ;XLmystore
201710122016342 ;Oppa Style Shop
201710101988927 ;E-Bold
201710272233009 ;Zhi Zhu Tang
201710152067682 ;csshopsby_collection
201710212150329 ;LeeShop21
201710182114320 ;E-Bold
201710142051858 ;E-Bold
201710232177076 ;Delcell
201711212575306 ;Blooming_deal
201711122453446 ;allaboutpomade
201711042341614 ;Mobile Voucher
201711152498290 ;Utamamega
201711282668290 ;Mobile Voucher
201711062371228 ;Mobile Voucher
201711292673215 ;kuring
201711042342464 ;MOBILEPULSA APP
201711052349208 ;ABQARY SHOP
201711262632422 ;Rd mutiara
201711162521446 ;AIBI
201711052348383 ;gogasa
201711152497091 ;Yakhair herbal
201711272643756 ;MOBILEPULSA APP
201711042339331 ;Simsalabim
201711132467401 ;LovelyCuteKorea
201711082398812 ;Indobeauty Shop
201711262637667 ;XLmystore
201711032328959 ;qstore
201711212572801 ;MOBILEPULSA APP
201711212577548 ;Ennwen Online Store
201711182542546 ;Mobile Voucher
201711072378418 ;XLmystore
201711062364712 ;Baby Club
201711232599990 ;LeeShop21
201711072374911 ;Lindy's Shop
201711102422393 ;csshopsby_mobile
201711012288750 ;MOBILEPULSA APP
201711042343907 ;Toko 49
201711012288965 ;FreYeL
201711102424049 ;Voucher Plus
201711152497083 ;P&G
201711172526271 ;xagala.co
201711142485923 ;shop and save fashion
201711132474748 ;FITTI INDONESIA by ORAMI
201711222588192 ;DANAU REJEKI
201711152508761 ;MOBILEPULSA APP
201711022308776 ;Mullia Cell
201711132475619 ;Mobile Voucher
201711162518326 ;Fadfa Collections
201711062366569 ;Farida Toko
201711282656615 ;EliktroExtra
201711172528687 ;csshopsby
201711132468958 ;AurelShop
201711092413041 ;Piyamaworld
201711022307808 ;csshopsby
201711012298859 ;MOBILEPULSA APP
201711152504213 ;GudangUnik
201711032329463 ;Lapak Unik
201711182542647 ;Voucher Plus
201711032321525 ;THE OLIVE HOUSE
201711062362227 ;Plaza Cell
201711232598969 ;Babanesia
201711102429811 ;XLmystore
201711072386464 ;Juragan Softcase
201711012296187 ;MOBILEPULSA APP
201712022710589 ;XLmystore
201712032720545 ;Ahmad Collection
201711302693528 ;Piyamaworld
201712082790843 ;XLmystore
201712042741822 ;Kreta Chips
201712052752618 ;Rumahkucing.com
201712012699146 ;XLmystore
201712022714623 ;Dunia HandyCraft OLS
201712012701521 ;TOKO DORANG
201712062769820 ;JMA SHOP
201712072774527 ;E-Bold
201712012699359 ;Lengkapedia
201712092809870 ;XLmystore
201712072779964 ;MOBILEPULSA APP
201712042731219 ;LeeShop21
201712042731474 ;EliktroExtra
201712032721879 ;MOBILEPULSA APP
201712072774565 ;ware-house
201712022711283 ;XLmystore
201712082793288 ;sigfiy
201712042731225 ;E-Bold
201712042736864 ;XLmystore
201712042735923 ;LeeShop21
201712062767225 ;Bursa Parfum
201712072775875 ;MOBILEPULSA APP
201712012698004 ;grosirsoftlens.com
201712022709835 ;XLmystore
201712102810692 ;IKEA ID
201712042734439 ;E-Bold
201712072786235 ;XLmystore
201712042734168 ;Mullia Cell
201712062765663 ;Adr Collection
201712092805454 ;MOBILEPULSA APP
201712082798938 ;E-Bold
201712122849229 ;XLmystore
201712022718160 ;LeeShop21
201712102810483 ;MOBILEPULSA APP
201712052748403 ;INSBOOchinastore
201712072775407 ;XLmystore
201712082787939 ;MOBILEPULSA APP
201712122847791 ;XLmystore
201712112837341 ;sigfiy
201712042740138 ;XT Online
201712062768355 ;Ets
201712022715548 ;Mullia Cell
201712052759425 ;MOBILEPULSA APP
201712062761493 ;Cakrawala Cell
201712092805149 ;E-Bold
201712042744502 ;Warung Lolipop
201712052753601 ;Toko Unik Cibitung
201712012699275 ;MOBILEPULSA APP
201712012707816 ;E-Bold
201712092803043 ;MOBILEPULSA APP
201712052752662 ;Soonsoo
201712022719678 ;MOBILEPULSA APP
201710202143003 ;SpreiSiGendut
201710011847622 ;XLmystore
201710031878898 ;XLmystore
201710031884942 ;XLmystore
201710202141319 ;Belli to Baby
201710262217059 ;everythingyouneed
201710202132581 ;ARI STORE
201710302271219 ;LeeYenz Shop
201710272232163 ;ALIBI
201710091962022 ;Indako Shop
201710041887534 ;XLmystore
201710172097741 ;XLmystore
201710182111395 ;csshopsby
201710262223083 ;csshopsby
201710081957490 ;RosanShop
201710252207351 ;21 denim
201710051908869 ;Grosir Unik
201710132032202 ;XLmystore
201710182112696 ;XLmystore
201710272226779 ;Permata Cellular
201710031871758 ;Petshop Murah
201710242183333 ;Vision Multimedia Computer
201710041901902 ;Man's Secret
201710021871136 ;Dream City
201710192118341 ;E-Bold
201710282236933 ;Mullia Cell
201710242192467 ;Mobile Voucher
201710172097613 ;XLmystore
201710021864214 ;Azurist
201710222158376 ;Venom komputer
201710132040853 ;Coconut Eight
201710122017189 ;boos pulsa
201710262222345 ;gogasa
201710021860604 ;E-Bold
201710051902665 ;LeeShop21
201710182114048 ;JAWA SOLUTIONS
201710061925084 ;XLmystore
201710061918275 ;Nathalie
201710061921307 ;Mobile Voucher
201710252205987 ;Mobile Voucher
201710282244611 ;KUK
201710132042927 ;XLmystore
201710081948959 ;E-Bold
201710212157538 ;E-Bold
201710071941280 ;Lapak Unik
201711182538536 ;omjek
201711132472619 ;modemgrosir88
201711032322820 ;LeeShop21
201711172524120 ;Sahabat Cell
201711212579505 ;MOBILEPULSA APP
201711282667260 ;Mobile Voucher
201711112443776 ;MOBILEPULSA APP
201711012293168 ;E-shop
201711092412408 ;THE OLIVE HOUSE
201711182539875 ;Soonsoo
201711282666869 ;Fordza shop
201711082392918 ;LovelyCuteKorea
201711012288282 ;Vision Multimedia Computer
201711232603910 ;EVERCLOTH_ID
201711042337490 ;xagala.co
201711142481455 ;PURINA store
201711102430906 ;ARIZAL
201711292672461 ;MOBILEPULSA APP
201711132470072 ;MOBILEPULSA APP
201711072379922 ;MOBILEPULSA APP
201711282667641 ;Mobile Voucher
201711302690488 ;MOBILEPULSA APP
201711122453549 ;Ennwen Online Store
201711152499593 ;MOBILEPULSA APP
201711292675641 ;BebeqShop
201711082403147 ;Lindy's Shop
201711072380375 ;nayashopjakarta
201711112440672 ;MOBILEPULSA APP
201711062361359 ;csshopsby_uniquee
201711062373502 ;THE OLIVE HOUSE
201711082399898 ;Delquarius
201711082394271 ;jualan campur-campur
201711162522640 ;RdsOnline
201711092407564 ;bason
201711162511145 ;GudangUnik
201711062368902 ;tokoaqila
201711032322458 ;Arena Belanja
201711302687057 ;Dairy Queen
201711302695633 ;Mobile Voucher
201711122455124 ;Mullia Cell
201711072387184 ;Mobile Voucher
201711202565714 ;Mobile Voucher
201711012293752 ;Counter SK-II Online
201711062365082 ;Mullia Cell
201711032319975 ;I-Cy
201711152507073 ;Scoobyshop
201711212583055 ;Cipanas Berlian Resort
201711202560233 ;ARD STORE
201711022310743 ;fourshop
201711242609622 ;MOBILEPULSA APP
201711222588288 ;KaraKorea Shop
201711062373129 ;Outlet Online
201711162511254 ;EUVORIA STORE
201711022318479 ;So Good
201711142486559 ;CV Langit Biru
201711132469234 ;Ennwen Online Store
201712012697454 ;Jual Tas Branded Murah Batam
201712122846257 ;XLmystore
201712082795205 ;E-Bold
201712042742716 ;MOBILEPULSA APP
201712042737787 ;XLmystore
201712022715662 ;XT Online
201712082798220 ;E-Bold
